avg_rating,book_title,author_num_unique_books,genres_str,topic 0,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9,topic 10,topic 11,topic 12,topic 13,topic 14,topic 15,topic 16,topic 17,topic 18,topic 19,reviews_per_month
3.71,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,37.0,business how-to leadership management non-fiction personal-development psychology reference self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5116666666666667
4.13,Principles,23.0,biography business economics finance leadership management non-fiction personal-development philosophy self-help ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.63888888888889
4.28,Peak,18.0,audiobook business education leadership non-fiction personal-development productivity psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.395833333333332
4.08,The Talent Code,30.0,business education leadership non-fiction parenting personal-development productivity psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.037878787878787
3.81,"Act Like a Lady, Think Like a Man",5.0,adult humor inspirational love non-fiction personal-development psychology relationships romance self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.015151515151516
4.1,"The Power (The Secret, #2)",55.0,audiobook inspirational new-age non-fiction personal-development philosophy psychology reference self-help spirituality ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.681818181818182
4.09,The Art of Learning,4.0,biography business education non-fiction personal-development philosophy productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.730769230769231
3.94,Getting to Yes,34.0,buisness business communication leadership management non-fiction personal-development psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8504273504273505
3.84,Present Over Perfect,24.0,audiobook christian christianity faith memoir non-fiction personal-development religion self-help spirituality ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.16666666666667
3.65,Ikigai,11.0,audiobook health japan japanese-literature non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.1875
4.16,Toxic Parents,16.0,abuse audiobook health mental-health non-fiction parenting personal-development psychology relationships self-help ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6827956989247312
3.86,The Art of Thinking Clearly,33.0,audiobook business leadership non-fiction personal-development philosophy productivity psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.72222222222222
3.94,Presence,2.0,audiobook buisness business communication leadership non-fiction personal-development psychology science self-help ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.166666666666668
4.1,Give and Take,6.0,audiobook buisness business leadership management non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.80952380952381
3.83,The 5 AM Club,83.0,audiobook business health leadership non-fiction personal-development philosophy productivity psychology self-help ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.95833333333333
3.84,Nudge,16.0,business economics non-fiction personal-development politics psychology science self-help social-science sociology ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17361111111111
4.03,The Productivity Project,3.0,audiobook business how-to leadership management non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.604166666666666
4.11,Good to Great,73.0,audiobook buisness business entrepreneurship finance leadership management non-fiction personal-development self-help ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.5
3.76,The 4-Hour Body,25.0,diets fitness food health non-fiction nutrition personal-development reference science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.116666666666666
4.1,Difficult Conversations,14.0,buisness business communication leadership management non-fiction personal-development psychology relationships self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.2023809523809526
4.04,How to Be a Bawse,3.0,audiobook autobiography biography business feminism humor memoir non-fiction personal-development self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.72222222222222
4.17,What I Know for Sure,52.0,audiobook autobiography biography essays inspirational memoir non-fiction personal-development self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.97222222222222
3.92,What Every Body is Saying,51.0,audiobook business communication education non-fiction personal-development psychology science self-help social ,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125
4.23,"Psycho-Cybernetics, A New Way to Get More Living Out of Life",36.0,audiobook business inspirational non-fiction personal-development philosophy productivity psychology science self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055555555555556
4.12,I Will Teach You to Be Rich,35.0,audiobook business economics entrepreneurship finance money non-fiction personal-development personal-finance self-help ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.545454545454545
4.02,The 10x Rule,61.0,audiobook buisness business entrepreneurship leadership non-fiction personal-development productivity psychology self-help ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87962962962963
3.92,Manage Your Day-to-Day,5.0,business design leadership management non-fiction personal-development productivity psychology self-help writing ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.261904761904763
4.29,Come as You Are,17.0,audiobook feminism health non-fiction psychology relationships science self-help sexuality womens ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.333333333333336
4.08,The Way of the Superior Man,26.0,health love non-fiction personal-development philosophy psychology relationships self-help sexuality spirituality ,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.8840579710144927
4.27,The Daily Stoic,39.0,business history leadership non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.125
3.96,Originals,6.0,audiobook business entrepreneurship leadership management non-fiction personal-development psychology science self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.125
4.2,Secrets of the Millionaire Mind,45.0,audiobook business entrepreneurship finance money non-fiction personal-development personal-finance psychology self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9
3.8,Indistractable,11.0,audiobook business leadership non-fiction personal-development productivity psychology science self-help technology ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33333333333333
4.27,The Road Back to You,7.0,audiobook christian faith leadership non-fiction personal-development psychology religion self-help spirituality ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5
4.06,No More Mr. Nice Guy,5.0,audiobook health leadership non-fiction personal-development philosophy psychology relationships self-help social ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15
4.18,Mastery,55.0,business education leadership non-fiction personal-development philosophy productivity psychology self-help spirituality ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.353448275862069
3.68,#Girlboss,7.0,audiobook autobiography biography business fashion feminism memoir non-fiction personal-development self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.77777777777778
4.31,Lost Connections,9.0,audiobook health mental-health mental-illness non-fiction personal-development psychology science self-help sociology ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91666666666667
4.03,Brain Rules,31.0,brain business education health neuroscience non-fiction personal-development psychology science self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.833333333333334
4.43,Adult Children of Emotionally Immature Parents,8.0,counselling family health mental-health non-fiction parenting personal-development psychology relationships self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.466666666666667
4.04,The Power of Full Engagement,19.0,buisness business health leadership management non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985294117647059
4.18,Breaking The Habit of Being Yourself,44.0,audiobook health neuroscience non-fiction personal-development philosophy psychology science self-help spirituality ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.197916666666667
4.13,"The Magic (The Secret, #3)",55.0,inspirational new-age non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96875
4.15,Tribe of Mentors,25.0,business inspirational leadership non-fiction personal-development philosophy productivity psychology reference self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86111111111111
3.95,Love Yourself Like Your Life Depends on It,4.0,audiobook health inspirational mental-health non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.364583333333334
4.02,Do the Work,53.0,art business entrepreneurship non-fiction personal-development philosophy productivity psychology self-help writing ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.824074074074074
3.99,The Tao of Pooh,11.0,audiobook classics humor inspirational non-fiction philosophy religion self-help spirituality taoism ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.517543859649123
4.08,The Headspace Guide to Meditation & Mindfulness,49.0,audiobook buddhism health mental-health non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.305555555555555
4.23,Make It Stick,9.0,audiobook business education non-fiction personal-development productivity psychology science self-help teaching ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36111111111111
3.94,The Happiness Equation,14.0,audiobook business inspirational mental-health non-fiction personal-development philosophy productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.516666666666667
4.19,Barking Up the Wrong Tree,4.0,audiobook business leadership non-fiction personal-development philosophy productivity psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.666666666666668
4.07,Your Money or Your Life,16.0,audiobook business economics finance money non-fiction personal-development personal-finance psychology self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.300595238095238
4.0,Decisive,23.0,audiobook buisness business leadership management non-fiction personal-development productivity psychology self-help ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.571428571428571
4.05,The Creative Habit,10.0,art business design non-fiction personal-development productivity psychology reference self-help writing ,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0931372549019605
4.17,Zero to One,5.0,buisness business economics entrepreneurship finance leadership management non-fiction self-help technology ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.26388888888889
4.04,The Universe Has Your Back,35.0,audiobook faith health inspirational new-age non-fiction personal-development psychology self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
4.1,Show Your Work!,6.0,art art-design business design entrepreneurship non-fiction personal-development productivity self-help writing ,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.291666666666668
4.07,The Mindful Way through Depression,36.0,buddhism health mental-health mental-illness non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.019230769230769
4.26,Stillness Is the Key,39.0,audiobook business leadership non-fiction personal-development philosophy productivity psychology self-help spirituality ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.25
4.12,Creative Visualization,63.0,inspirational metaphysics new-age non-fiction personal-development philosophy psychology reference self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8968253968253969
4.12,Creative Visualization,63.0,inspirational metaphysics new-age non-fiction personal-development philosophy psychology reference self-help spirituality ,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968253968253969
3.98,Mindfulness,36.0,buddhism health mental-health non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051282051282053
3.97,Burnout,17.0,audiobook feminism health mental-health non-fiction personal-development psychology science self-help womens ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,77.41666666666667
3.77,"Zen and the Art of Motorcycle Maintenance (Phaedrus, #1)",7.0,classics fiction literature philosophy psychology religion self-help spirituality travel ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.503623188405797
3.4,What the Most Successful People Do Before Breakfast,20.0,audiobook business how-to leadership management non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8125
3.89,The Element,56.0,audiobook business education inspirational non-fiction personal-development philosophy psychology self-help teaching ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.454545454545455
4.02,The Crossroads of Should and Must,3.0,art business design inspirational non-fiction personal-development philosophy psychology self-help writing ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.95
3.69,This Is How,17.0,audiobook biography essays how-to humor memoir mental-health non-fiction psychology self-help ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.5625
4.03,The Art of Possibility,9.0,business inspirational leadership management music non-fiction personal-development philosophy psychology self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4916666666666667
4.22,A Guide to the Good Life,11.0,audiobook business health history non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.118055555555555
3.98,Simple Abundance,23.0,christian inspirational non-fiction personal-development philosophy psychology reference self-help spirituality womens ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0733333333333333
3.98,The Definitive Book of Body Language,68.0,business communication non-fiction personal-development psychology reference science self-help social sociology ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.697916666666667
4.21,High Performance Habits,35.0,audiobook buisness business leadership management non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.833333333333332
4.06,The Things You Can See Only When You Slow Down,8.0,audiobook buddhism inspirational non-fiction personal-development philosophy psychology religion self-help spirituality ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.145833333333334
3.7,Thrive,48.0,audiobook biography business health leadership memoir non-fiction personal-development psychology self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.36111111111111
4.13,Way of the Peaceful Warrior,61.0,buddhism fiction inspirational new-age novels personal-development philosophy psychology self-help spirituality ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158333333333333
4.13,Make Time,3.0,audiobook business design leadership management non-fiction personal-development productivity psychology self-help ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.583333333333332
4.0,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,83.0,business inspirational leadership non-fiction personal-development philosophy psychology self-help spirituality ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.412698412698413
3.67,You Do You,20.0,adult audiobook comedy humor inspirational mental-health non-fiction personal-development psychology self-help ,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.972222222222221
4.06,The Big Leap,78.0,audiobook buisness business leadership non-fiction personal-development productivity psychology self-help spirituality ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333
4.12,Hold Me Tight,14.0,audiobook communication counselling love marriage non-fiction personal-development psychology relationships self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333
4.14,Leadership and Self-Deception,13.0,buisness business leadership management non-fiction personal-development philosophy psychology relationships self-help ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.733333333333333
3.92,Waking Up,33.0,audiobook buddhism non-fiction philosophy psychology religion science self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.84722222222222
3.66,168 Hours,20.0,adult audiobook buisness business non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.708333333333333
3.83,59 Seconds,38.0,business non-fiction personal-development philosophy productivity psychology science self-help sociology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045454545454546
3.69,The Organized Mind,17.0,audiobook brain business neuroscience non-fiction personal-development productivity psychology science self-help ,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.152777777777779
